! X/mm/t/t/tY/mm/t/t/tZ/mm
            31.5	              -8	-1.151778320463e-005
            32.4	              -8	-6.947771046466e-006
            33.3	              -8	-2.185963588612e-006
            34.2	              -8	 1.505154926325e-006
            35.1	              -8	 2.760711309804e-006
              36	              -8	 2.128268180310e-006
            36.9	              -8	 8.990254207745e-007
            37.8	              -8	-1.038274308709e-006
            38.7	              -8	-2.969306622798e-006
            39.6	              -8	-4.409442368350e-006
            40.5	              -8	-4.382554146220e-006
            41.4	              -8	-4.368098042715e-006
            42.3	              -8	-4.788087203157e-006
            43.2	              -8	-3.602885692838e-006
            44.1	              -8	-1.362799404658e-006
              45	              -8	 3.011275977818e-006
            45.9	              -8	 7.903389651904e-006
            46.8	              -8	 1.130761675994e-005
            47.7	              -8	 1.390319235418e-005
            48.6	              -8	 1.575595287877e-005
            49.5	              -8	 1.598563210961e-005
            50.4	              -8	 1.623262392294e-005
            51.3	              -8	 1.637150471520e-005
            52.2	              -8	 1.749594243662e-005
            53.1	              -8	 1.901888034466e-005
              54	              -8	 2.169445925654e-005
            54.9	              -8	 2.517824170828e-005
            55.8	              -8	 2.776649762054e-005
            56.7	              -8	 2.740783307477e-005
            57.6	              -8	 2.662210685905e-005
            58.5	              -8	 2.610166777121e-005
            59.4	              -8	 2.558528824800e-005
            60.3	              -8	 2.400318478218e-005
            61.2	              -8	 2.291126073347e-005
            62.1	              -8	 2.225328211734e-005
              63	              -8	 2.190979618050e-005
            63.9	              -8	 2.188297442761e-005
            64.8	              -8	 2.171045138549e-005
            65.7	              -8	 2.135763710524e-005
            66.6	              -8	 2.180893164171e-005
            67.5	              -8	 2.272578594106e-005
            68.4	              -8	 2.495921275100e-005
            69.3	              -8	 2.851078436388e-005
            70.2	              -8	 3.287210210050e-005
            71.1	              -8	 3.609330841916e-005
              72	              -8	 3.701344249770e-005
            72.9	              -8	 3.552439959784e-005
            73.8	              -8	 3.298895103339e-005
            74.7	              -8	 3.047128443769e-005
            75.6	              -8	 2.748474103776e-005
            76.5	              -8	 2.313985881135e-005
            77.4	              -8	 2.166513111018e-005
            78.3	              -8	 2.340764283264e-005
            79.2	              -8	 2.742732388665e-005
            80.1	              -8	 3.202751597369e-005
              81	              -8	 3.555529584414e-005
            81.9	              -8	 3.809531318226e-005
            82.8	              -8	 3.923685256766e-005
            83.7	              -8	 3.884622862999e-005
            84.6	              -8	 3.842308490173e-005
            85.5	              -8	 3.706449649148e-005
            86.4	              -8	 3.465543516619e-005
            87.3	              -8	 3.102265164466e-005
            88.2	              -8	 2.648122277096e-005
            89.1	              -8	 2.272158657262e-005
              90	              -8	 2.082454740037e-005
             -90	  -6.85714285714	 1.559916890956e-005
           -89.1	  -6.85714285714	 1.924042787988e-005
           -88.2	  -6.85714285714	 2.350878812528e-005
           -87.3	  -6.85714285714	 2.784649431253e-005
           -86.4	  -6.85714285714	 3.109283405814e-005
           -85.5	  -6.85714285714	 3.296507262463e-005
           -84.6	  -6.85714285714	 3.452569642228e-005
           -83.7	  -6.85714285714	 3.436009636191e-005
           -82.8	  -6.85714285714	 3.313215711028e-005
           -81.9	  -6.85714285714	 3.111871271498e-005
             -81	  -6.85714285714	 2.924627760541e-005
           -80.1	  -6.85714285714	 2.742678907264e-005
           -79.2	  -6.85714285714	 2.556402324766e-005
           -78.3	  -6.85714285714	 2.357794984015e-005
           -77.4	  -6.85714285714	 2.217883708956e-005
           -76.5	  -6.85714285714	 2.126540083017e-005
           -75.6	  -6.85714285714	 2.156296713633e-005
           -74.7	  -6.85714285714	 2.281169026391e-005
           -73.8	  -6.85714285714	 2.585069427724e-005
           -72.9	  -6.85714285714	 2.904673999392e-005
             -72	  -6.85714285714	 3.130789667133e-005
           -71.1	  -6.85714285714	 3.267805976775e-005
           -70.2	  -6.85714285714	 3.451438055609e-005
           -69.3	  -6.85714285714	 3.619984009723e-005
           -68.4	  -6.85714285714	 3.807188300270e-005
           -67.5	  -6.85714285714	 4.028273986489e-005
           -66.6	  -6.85714285714	 4.208938057658e-005
           -65.7	  -6.85714285714	 4.033249642123e-005
           -64.8	  -6.85714285714	 3.528012325682e-005
           -63.9	  -6.85714285714	 3.057027130570e-005
             -63	  -6.85714285714	 2.676782196103e-005
           -62.1	  -6.85714285714	 2.269635317403e-005
           -61.2	  -6.85714285714	 1.901542677927e-005
           -60.3	  -6.85714285714	 1.575975686440e-005
           -59.4	  -6.85714285714	 1.213032667684e-005
           -58.5	  -6.85714285714	 7.138275828277e-006
           -57.6	  -6.85714285714	 3.085865750970e-006
           -56.7	  -6.85714285714	 2.445164294719e-006
           -55.8	  -6.85714285714	 3.437326548200e-006
           -54.9	  -6.85714285714	 3.938240505365e-006
             -54	  -6.85714285714	 3.233633986313e-006
           -53.1	  -6.85714285714	 1.873328327839e-006
           -52.2	  -6.85714285714	 1.325638367649e-006
           -51.3	  -6.85714285714	 1.821583345939e-006
           -50.4	  -6.85714285714	 3.375009676349e-006
           -49.5	  -6.85714285714	 5.148740213961e-006
           -48.6	  -6.85714285714	 6.192122522499e-006
           -47.7	  -6.85714285714	 5.943371036889e-006
           -46.8	  -6.85714285714	 5.404922872299e-006
           -45.9	  -6.85714285714	 5.448579734790e-006
             -45	  -6.85714285714	 6.611288665226e-006
           -44.1	  -6.85714285714	 7.859637385248e-006
           -43.2	  -6.85714285714	 7.933578137263e-006
           -42.3	  -6.85714285714	 6.463858583972e-006
           -41.4	  -6.85714285714	 4.147280205304e-006
           -40.5	  -6.85714285714	 2.651711403265e-006
           -39.6	  -6.85714285714	 2.145067487138e-006
           -38.7	  -6.85714285714	 1.834867761982e-006
           -37.8	  -6.85714285714	 1.794606961807e-006
           -36.9	  -6.85714285714	 2.680534609059e-006
             -36	  -6.85714285714	 2.955056297710e-006
           -35.1	  -6.85714285714	 2.796302566562e-006
           -34.2	  -6.85714285714	 2.818251424052e-006
           -33.3	  -6.85714285714	 3.939235652238e-006
           -32.4	  -6.85714285714	 3.502434488493e-006
           -31.5	  -6.85714285714	 2.540860384826e-006
           -30.6	  -6.85714285714	 2.953524452981e-006
           -29.7	  -6.85714285714	 4.206443002876e-006
           -28.8	  -6.85714285714	 5.379742136192e-006
           -27.9	  -6.85714285714	 6.764186086271e-006
             -27	  -6.85714285714	 8.015529856082e-006
           -26.1	  -6.85714285714	 8.703587754561e-006
           -25.2	  -6.85714285714	 7.955844426718e-006
           -24.3	  -6.85714285714	 7.287643920752e-006
           -23.4	  -6.85714285714	 7.282875644766e-006
           -22.5	  -6.85714285714	 6.730179521167e-006
           -21.6	  -6.85714285714	 6.850404100010e-006
           -20.7	  -6.85714285714	 7.615622520608e-006
           -19.8	  -6.85714285714	 9.217290562850e-006
           -18.9	  -6.85714285714	 1.107249738614e-005
             -18	  -6.85714285714	 1.228982313891e-005
           -17.1	  -6.85714285714	 1.305315565073e-005
           -16.2	  -6.85714285714	 1.400879333821e-005
           -15.3	  -6.85714285714	 1.507852415750e-005
           -14.4	  -6.85714285714	 1.614345547026e-005
           -13.5	  -6.85714285714	 1.697457799683e-005
           -12.6	  -6.85714285714	 1.783415111738e-005
           -11.7	  -6.85714285714	 1.880389333721e-005
           -10.8	  -6.85714285714	 1.886128645709e-005
            -9.9	  -6.85714285714	 1.634063757879e-005
              -9	  -6.85714285714	 1.197074749111e-005
            -8.1	  -6.85714285714	 6.268580526315e-006
            -7.2	  -6.85714285714	 3.572437912167e-007
            -6.3	  -6.85714285714	-5.620027413958e-006
            -5.4	  -6.85714285714	-1.072086474080e-005
            -4.5	  -6.85714285714	-1.336268399953e-005
            -3.6	  -6.85714285714	-1.380974021058e-005
            -2.7	  -6.85714285714	-1.380246410686e-005
            -1.8	  -6.85714285714	-1.329892484853e-005
            -0.9	  -6.85714285714	-1.249338653508e-005
               0	  -6.85714285714	-1.035900857729e-005
             0.9	  -6.85714285714	-8.029499090905e-006
             1.8	  -6.85714285714	-6.780444877580e-006
             2.7	  -6.85714285714	-6.179408519262e-006
             3.6	  -6.85714285714	-5.938548058821e-006
             4.5	  -6.85714285714	-5.481789756823e-006
             5.4	  -6.85714285714	-5.385959528481e-006
             6.3	  -6.85714285714	-5.740370193274e-006
             7.2	  -6.85714285714	-6.396465958881e-006
             8.1	  -6.85714285714	-7.339596417225e-006
               9	  -6.85714285714	-9.960855037757e-006
             9.9	  -6.85714285714	-1.353040626570e-005
            10.8	  -6.85714285714	-1.720902059595e-005
            11.7	  -6.85714285714	-1.935376018289e-005
            12.6	  -6.85714285714	-2.033382830694e-005
            13.5	  -6.85714285714	-1.982449918308e-005
            14.4	  -6.85714285714	-1.901992210344e-005
            15.3	  -6.85714285714	-1.859415990253e-005
            16.2	  -6.85714285714	-1.892033777324e-005
            17.1	  -6.85714285714	-1.930206168649e-005
              18	  -6.85714285714	-1.745459520418e-005
            18.9	  -6.85714285714	-1.443554105855e-005
            19.8	  -6.85714285714	-1.260906637288e-005
            20.7	  -6.85714285714	-1.241540749595e-005
            21.6	  -6.85714285714	-1.338151448687e-005
            22.5	  -6.85714285714	-1.562806047461e-005
            23.4	  -6.85714285714	-1.869230741635e-005
            24.3	  -6.85714285714	-2.264220337624e-005
            25.2	  -6.85714285714	-2.591482262853e-005
            26.1	  -6.85714285714	-2.952011458468e-005
              27	  -6.85714285714	-3.406744484093e-005
            27.9	  -6.85714285714	-3.840650594014e-005
            28.8	  -6.85714285714	-3.923692681722e-005
            29.7	  -6.85714285714	-3.600680640102e-005
            30.6	  -6.85714285714	-3.106466375694e-005
            31.5	  -6.85714285714	-2.660405552740e-005
            32.4	  -6.85714285714	-2.204673765856e-005
            33.3	  -6.85714285714	-1.742016441449e-005
            34.2	  -6.85714285714	-1.439079930903e-005
            35.1	  -6.85714285714	-1.418224701151e-005
              36	  -6.85714285714	-1.520359267457e-005
            36.9	  -6.85714285714	-1.623262549633e-005
            37.8	  -6.85714285714	-1.849706086908e-005
            38.7	  -6.85714285714	-2.107315500480e-005
            39.6	  -6.85714285714	-2.145031954296e-005
            40.5	  -6.85714285714	-2.039063377060e-005
            41.4	  -6.85714285714	-1.956869214556e-005
            42.3	  -6.85714285714	-1.924788834087e-005
            43.2	  -6.85714285714	-1.787749582350e-005
            44.1	  -6.85714285714	-1.562131876884e-005
              45	  -6.85714285714	-1.249798276363e-005
            45.9	  -6.85714285714	-8.828116735196e-006
            46.8	  -6.85714285714	-4.653061024060e-006
            47.7	  -6.85714285714	-9.076342696182e-007
            48.6	  -6.85714285714	 1.735687704951e-006
            49.5	  -6.85714285714	 2.678248614421e-006
            50.4	  -6.85714285714	 2.404607439242e-006
            51.3	  -6.85714285714	 1.632316890031e-006
            52.2	  -6.85714285714	 1.800106606285e-006
            53.1	  -6.85714285714	 2.685273155769e-006
              54	  -6.85714285714	 4.804063629107e-006
            54.9	  -6.85714285714	 8.130238156235e-006
            55.8	  -6.85714285714	 1.032376313971e-005
            56.7	  -6.85714285714	 9.864463855895e-006
            57.6	  -6.85714285714	 8.042958132319e-006
            58.5	  -6.85714285714	 6.687576889667e-006
            59.4	  -6.85714285714	 5.717720572393e-006
            60.3	  -6.85714285714	 4.299861647243e-006
            61.2	  -6.85714285714	 3.427983360861e-006
            62.1	  -6.85714285714	 3.235006671909e-006
              63	  -6.85714285714	 3.089376591401e-006
            63.9	  -6.85714285714	 2.829319312934e-006
            64.8	  -6.85714285714	 1.690640570321e-006
            65.7	  -6.85714285714	 4.569150516816e-007
            66.6	  -6.85714285714	-2.066477343529e-007
            67.5	  -6.85714285714	-4.503592205974e-007
            68.4	  -6.85714285714	 9.695414253408e-007
            69.3	  -6.85714285714	 3.449645782502e-006
            70.2	  -6.85714285714	 7.127617760751e-006
            71.1	  -6.85714285714	 1.007041528580e-005
              72	  -6.85714285714	 1.096612332845e-005
            72.9	  -6.85714285714	 9.834289591957e-006
            73.8	  -6.85714285714	 7.522412791680e-006
            74.7	  -6.85714285714	 4.965664368548e-006
            75.6	  -6.85714285714	 1.442655806786e-006
            76.5	  -6.85714285714	-3.126811021875e-006
            77.4	  -6.85714285714	-4.954842260246e-006
            78.3	  -6.85714285714	-4.275124893456e-006
            79.2	  -6.85714285714	-1.390224235107e-006
            80.1	  -6.85714285714	 2.649633606266e-006
              81	  -6.85714285714	 6.595351331673e-006
            81.9	  -6.85714285714	 1.044283265378e-005
            82.8	  -6.85714285714	 1.225250580153e-005
            83.7	  -6.85714285714	 1.234807810483e-005
            84.6	  -6.85714285714	 1.242383630968e-005
            85.5	  -6.85714285714	 1.162718650206e-005
            86.4	  -6.85714285714	 1.039969517588e-005
            87.3	  -6.85714285714	 8.976549792078e-006
            88.2	  -6.85714285714	 7.099326087279e-006
            89.1	  -6.85714285714	 5.814141865034e-006
              90	  -6.85714285714	 5.140550757359e-006
             -90	  -5.71428571429	-3.244596497071e-006
           -89.1	  -5.71428571429	 2.489720718304e-007
           -88.2	  -5.71428571429	 4.134597330103e-006
           -87.3	  -5.71428571429	 7.891195380435e-006
           -86.4	  -5.71428571429	 1.079442476608e-005
           -85.5	  -5.71428571429	 1.220740517197e-005
           -84.6	  -5.71428571429	 1.318559802704e-005
           -83.7	  -5.71428571429	 1.166654907325e-005
           -82.8	  -5.71428571429	 8.544366180830e-006
           -81.9	  -5.71428571429	 5.174481660048e-006
             -81	  -5.71428571429	 2.539973795925e-006
           -80.1	  -5.71428571429	 6.746171947747e-007
           -79.2	  -5.71428571429	 1.764145324782e-007
           -78.3	  -5.71428571429	 3.721263168276e-007
           -77.4	  -5.71428571429	 6.031059243961e-007
           -76.5	  -5.71428571429	 3.419286693943e-008
           -75.6	  -5.71428571429	-1.602123639898e-007
           -74.7	  -5.71428571429	-4.715977620615e-008
           -73.8	  -5.71428571429	 2.809976918282e-006
           -72.9	  -5.71428571429	 7.159854549933e-006
             -72	  -5.71428571429	 1.146302978561e-005
           -71.1	  -5.71428571429	 1.469291734111e-005
           -70.2	  -5.71428571429	 1.652078019547e-005
           -69.3	  -5.71428571429	 1.621047138484e-005
           -68.4	  -5.71428571429	 1.413379366631e-005
           -67.5	  -5.71428571429	 1.212214361314e-005
           -66.6	  -5.71428571429	 1.120072775408e-005
           -65.7	  -5.71428571429	 9.388297074767e-006
           -64.8	  -5.71428571429	 4.915552690620e-006
           -63.9	  -5.71428571429	 8.315611844307e-007
             -63	  -5.71428571429	-2.138259029269e-006
           -62.1	  -5.71428571429	-5.045077749140e-006
           -61.2	  -5.71428571429	-7.489336753082e-006
           -60.3	  -5.71428571429	-8.900616024131e-006
           -59.4	  -5.71428571429	-1.055229208215e-005
           -58.5	  -5.71428571429	-1.369460350048e-005
           -57.6	  -5.71428571429	-1.634693476473e-005
           -56.7	  -5.71428571429	-1.578927558338e-005
           -55.8	  -5.71428571429	-1.384432933298e-005
           -54.9	  -5.71428571429	-1.158063400157e-005
             -54	  -5.71428571429	-9.977027365626e-006
           -53.1	  -5.71428571429	-8.600806423735e-006
           -52.2	  -5.71428571429	-7.944262079498e-006
           -51.3	  -5.71428571429	-7.378171960156e-006
           -50.4	  -5.71428571429	-5.266947142824e-006
           -49.5	  -5.71428571429	-3.226402815629e-006
           -48.6	  -5.71428571429	-2.991540889087e-006
           -47.7	  -5.71428571429	-3.730866091534e-006
           -46.8	  -5.71428571429	-4.553260280772e-006
           -45.9	  -5.71428571429	-5.407880392738e-006
             -45	  -5.71428571429	-7.212144793008e-006
           -44.1	  -5.71428571429	-9.139082965565e-006
           -43.2	  -5.71428571429	-1.129757022037e-005
           -42.3	  -5.71428571429	-1.444163712947e-005
           -41.4	  -5.71428571429	-1.797196927596e-005
           -40.5	  -5.71428571429	-2.030155784406e-005
           -39.6	  -5.71428571429	-2.109309875158e-005
           -38.7	  -5.71428571429	-2.068638661659e-005
           -37.8	  -5.71428571429	-1.913820665794e-005
           -36.9	  -5.71428571429	-1.575620509166e-005
             -36	  -5.71428571429	-1.219566932242e-005
           -35.1	  -5.71428571429	-9.536885467253e-006
           -34.2	  -5.71428571429	-7.008614303956e-006
           -33.3	  -5.71428571429	-6.216282902172e-006
           -32.4	  -5.71428571429	-8.398787467715e-006
           -31.5	  -5.71428571429	-1.011388868669e-005
           -30.6	  -5.71428571429	-1.004788127880e-005
           -29.7	  -5.71428571429	-8.159992060832e-006
           -28.8	  -5.71428571429	-5.876738193045e-006
           -27.9	  -5.71428571429	-3.397103232021e-006
             -27	  -5.71428571429	-1.709942732276e-006
           -26.1	  -5.71428571429	-2.619383019456e-006
           -25.2	  -5.71428571429	-5.231515333410e-006
           -24.3	  -5.71428571429	-7.281160825684e-006
           -23.4	  -5.71428571429	-8.393174890955e-006
           -22.5	  -5.71428571429	-9.491179941629e-006
           -21.6	  -5.71428571429	-9.382778542000e-006
           -20.7	  -5.71428571429	-7.515790692375e-006
           -19.8	  -5.71428571429	-4.213490213080e-006
           -18.9	  -5.71428571429	-2.263848102984e-007
             -18	  -5.71428571429	 3.519612074992e-006
           -17.1	  -5.71428571429	 5.623103101649e-006
           -16.2	  -5.71428571429	 6.430879344286e-006
           -15.3	  -5.71428571429	 6.282295368537e-006
           -14.4	  -5.71428571429	 5.261566988588e-006
           -13.5	  -5.71428571429	 4.464898558868e-006
           -12.6	  -5.71428571429	 3.603299524117e-006
           -11.7	  -5.71428571429	 1.853296316013e-006
           -10.8	  -5.71428571429	-5.840506242008e-007
            -9.9	  -5.71428571429	-5.255645316657e-006
              -9	  -5.71428571429	-1.026523133877e-005
            -8.1	  -5.71428571429	-1.444990810589e-005
            -7.2	  -5.71428571429	-1.774959947616e-005
            -6.3	  -5.71428571429	-2.044583470300e-005
            -5.4	  -5.71428571429	-2.315060313998e-005
            -4.5	  -5.71428571429	-2.484476100925e-005
            -3.6	  -5.71428571429	-2.638368058617e-005
            -2.7	  -5.71428571429	-2.826772063077e-005
            -1.8	  -5.71428571429	-2.946477968654e-005
            -0.9	  -5.71428571429	-2.973749797998e-005
               0	  -5.71428571429	-2.781579879657e-005
             0.9	  -5.71428571429	-2.517122995995e-005
             1.8	  -5.71428571429	-2.289184358560e-005
             2.7	  -5.71428571429	-2.116967571499e-005
             3.6	  -5.71428571429	-2.071576641594e-005
             4.5	  -5.71428571429	-2.101115418636e-005
             5.4	  -5.71428571429	-2.252592220436e-005
             6.3	  -5.71428571429	-2.452210040175e-005
             7.2	  -5.71428571429	-2.680267291713e-005
             8.1	  -5.71428571429	-2.893561312827e-005
               9	  -5.71428571429	-3.177467658678e-005
             9.9	  -5.71428571429	-3.456075582365e-005
            10.8	  -5.71428571429	-3.735294901687e-005
            11.7	  -5.71428571429	-3.870482324076e-005
            12.6	  -5.71428571429	-3.857246290071e-005
            13.5	  -5.71428571429	-3.707541031520e-005
            14.4	  -5.71428571429	-3.645763884759e-005
            15.3	  -5.71428571429	-3.705639890878e-005
            16.2	  -5.71428571429	-3.868318320146e-005
            17.1	  -5.71428571429	-3.983800556751e-005
              18	  -5.71428571429	-3.939659932397e-005
            18.9	  -5.71428571429	-3.743393320667e-005
            19.8	  -5.71428571429	-3.541204076721e-005
            20.7	  -5.71428571429	-3.432473328100e-005
            21.6	  -5.71428571429	-3.492919840273e-005
            22.5	  -5.71428571429	-3.657445378828e-005
            23.4	  -5.71428571429	-3.880375779852e-005
            24.3	  -5.71428571429	-4.095351318687e-005
            25.2	  -5.71428571429	-4.299248067281e-005
            26.1	  -5.71428571429	-4.614156342745e-005
              27	  -5.71428571429	-5.037182323788e-005
            27.9	  -5.71428571429	-5.485897943082e-005
            28.8	  -5.71428571429	-5.621011964054e-005
            29.7	  -5.71428571429	-5.377696419438e-005
            30.6	  -5.71428571429	-4.967454850329e-005
            31.5	  -5.71428571429	-4.534608526138e-005
            32.4	  -5.71428571429	-4.083573949660e-005
            33.3	  -5.71428571429	-3.648651403111e-005
            34.2	  -5.71428571429	-3.436489114032e-005
            35.1	  -5.71428571429	-3.525365436707e-005
              36	  -5.71428571429	-3.709442092531e-005
            36.9	  -5.71428571429	-3.859290740020e-005
            37.8	  -5.71428571429	-4.060557744000e-005
            38.7	  -5.71428571429	-4.213548702087e-005
            39.6	  -5.71428571429	-4.069210123175e-005
            40.5	  -5.71428571429	-3.868719003969e-005
            41.4	  -5.71428571429	-3.753993752143e-005
            42.3	  -5.71428571429	-3.723454495141e-005
            43.2	  -5.71428571429	-3.650454121434e-005
            44.1	  -5.71428571429	-3.463915167007e-005
              45	  -5.71428571429	-3.232940399311e-005
            45.9	  -5.71428571429	-2.948750894173e-005
            46.8	  -5.71428571429	-2.554125297778e-005
            47.7	  -5.71428571429	-2.243208551574e-005
            48.6	  -5.71428571429	-2.030477924959e-005
            49.5	  -5.71428571429	-1.926638434919e-005
            50.4	  -5.71428571429	-1.933885425719e-005
            51.3	  -5.71428571429	-1.999305332943e-005
            52.2	  -5.71428571429	-2.081251658938e-005
            53.1	  -5.71428571429	-2.169028361733e-005
              54	  -5.71428571429	-2.151517387798e-005
            54.9	  -5.71428571429	-2.009978886052e-005
            55.8	  -5.71428571429	-1.888283446659e-005
            56.7	  -5.71428571429	-1.878858929875e-005
            57.6	  -5.71428571429	-1.996680657021e-005
            58.5	  -5.71428571429	-2.103267115272e-005
            59.4	  -5.71428571429	-2.252467398706e-005
            60.3	  -5.71428571429	-2.427129156705e-005
            61.2	  -5.71428571429	-2.524616509198e-005
            62.1	  -5.71428571429	-2.548814500827e-005
              63	  -5.71428571429	-2.580133562271e-005
            63.9	  -5.71428571429	-2.624520439587e-005
            64.8	  -5.71428571429	-2.763474650858e-005
            65.7	  -5.71428571429	-2.865382381478e-005
            66.6	  -5.71428571429	-2.910952642253e-005
            67.5	  -5.71428571429	-2.885363439061e-005
            68.4	  -5.71428571429	-2.727165313540e-005
            69.3	  -5.71428571429	-2.567024712811e-005
            70.2	  -5.71428571429	-2.355306526304e-005
            71.1	  -5.71428571429	-2.159270471992e-005
              72	  -5.71428571429	-2.109213987205e-005
            72.9	  -5.71428571429	-2.187201225234e-005
            73.8	  -5.71428571429	-2.368599108519e-005
            74.7	  -5.71428571429	-2.543366368815e-005
            75.6	  -5.71428571429	-2.823626557124e-005
            76.5	  -5.71428571429	-3.185083871575e-005
            77.4	  -5.71428571429	-3.378044919777e-005
            78.3	  -5.71428571429	-3.410424844696e-005
