 Ge Density=5.323
 Energy(eV), Delta, Beta
  30.  0.00746412715  0.0448890142
  30.0969162  0.00667808577  0.0469901972
  30.1941452  0.00590184471  0.0491897389
  30.2916889  0.00553930271  0.051492162
  30.3895454  0.00586276734  0.0539022349
  30.4877224  0.00618184032  0.0564250834
  30.5862122  0.00649657007  0.0590660349
  30.6850224  0.00680699665  0.0618305877
  30.784153  0.00757915713  0.0639998764
  30.8836021  0.00904840976  0.0651156083
  30.9833736  0.0104984539  0.0662507936
  31.0834618  0.0119293695  0.0674056709
  31.1838799  0.0133416653  0.0685808808
  31.2846203  0.0147130499  0.0694968179
  31.3856869  0.0160360709  0.0700382218
  31.4870815  0.0173414666  0.0705838203
  31.5887985  0.0186294168  0.071133703
  31.6908474  0.0199000873  0.0716878474
  31.7932243  0.021078052  0.0721085742
  31.8959351  0.0221468434  0.0723601878
  31.9989758  0.0232010223  0.0726126954
  32.1023521  0.0242407229  0.0728660673
  32.2060547  0.0252660215  0.0731203035
  32.3101006  0.0264287181  0.0730630904
  32.4144783  0.0277433097  0.0726589635
  32.5191956  0.0290398952  0.0722570568
  32.6242485  0.0303186644  0.0718573853
  32.7296448  0.031579785  0.0714599118
  32.8353767  0.0325108208  0.0708497167
  32.941452  0.0331152864  0.0700304583
  33.0478745  0.0337106287  0.0692206472
  33.1546364  0.0342969559  0.0684202313
  33.2617416  0.0348743498  0.0676290691
  33.369194  0.0352841839  0.0668502375
  33.4769936  0.0355432518  0.0660832375
  33.585144  0.0357975326  0.0653250366
  33.6936417  0.0360470712  0.064575538
  33.8024902  0.0362919196  0.0638346374
  33.9116898  0.0364420116  0.0631230995
  34.021244  0.0365148298  0.0624365136
  34.1311493  0.036585208  0.0617574006
  34.2414131  0.0366531722  0.0610856675
  34.3520317  0.0367187448  0.0604212396
  34.4630051  0.0367165804  0.059764076
  34.5743408  0.0366646461  0.0591140762
  34.6860352  0.0366118588  0.0584711432
  34.7980843  0.0365582518  0.0578352287
  34.9105034  0.036503803  0.0572062097
  35.0232849  0.0363838375  0.0565869808
  35.136425  0.0362208672  0.055976443
  35.2499352  0.0360584781  0.0553724729
  35.3638153  0.0358966738  0.0547750145
  35.478054  0.0357354805  0.0541840233
  35.5926704  0.0355297662  0.0536239818
  35.707653  0.0352982394  0.0530843958
  35.8230095  0.0350682214  0.0525502302
  35.938736  0.0348397084  0.0520214513
  36.0548363  0.0346126854  0.0514979996
  36.1713104  0.0343482494  0.0509798117
  36.2881622  0.0340649523  0.0504668541
  36.4053955  0.0337838642  0.0499590226
  36.5230026  0.0335049927  0.0494563207
  36.6409912  0.033228308  0.0489586815
  36.7593651  0.0328930803  0.0484660268
  36.8781128  0.0325317904  0.047978349
  36.9972496  0.0321737714  0.0474955626
  37.1167717  0.0318190157  0.0470176339
  37.2366791  0.0314674936  0.0465445183
  37.3569756  0.0310164243  0.0461276285
  37.4776535  0.0305261649  0.0457363427
  37.598732  0.0300409161  0.0453483611
  37.720192  0.0295606572  0.0449636877
  37.8420486  0.0290853269  0.0445822664
  37.9642982  0.0286504682  0.0443038754
  38.0869408  0.0282333568  0.0440647043
  38.2099838  0.027820386  0.0438268222
  38.3334236  0.0274115764  0.0435902178
  38.4572639  0.027006872  0.043354895
  38.5814972  0.0266256537  0.0431208685
  38.7061348  0.026254639  0.0428881049
  38.8311806  0.0258872602  0.042656593
  38.9566269  0.0255235359  0.0424263328
  39.0824738  0.0251634289  0.0421973318
  39.2087326  0.0247932449  0.0419695303
  39.3353958  0.0244228784  0.0417429656
  39.462471  0.0240562428  0.0415176228
  39.5899544  0.0236933175  0.0412934944
  39.7178535  0.0233340617  0.041070573
  39.8461647  0.0229421407  0.0408584513
  39.9748878  0.0225454066  0.0406497829
  40.1040268  0.0221528281  0.0404421799
  40.2335854  0.0217643604  0.0402356349
  40.3635635  0.0213799719  0.0400301367
  40.4939575  0.0209963955  0.0398749225
  40.6247749  0.0206161886  0.0397305638
  40.756012  0.0202400088  0.0395867415
  40.8876762  0.0198678076  0.0394434258
  41.0197678  0.0194995571  0.0393006317
  41.1522827  0.0191332586  0.0391583554
  41.2852249  0.0187705252  0.0390166007
  41.418602  0.0184116624  0.0388753414
  41.5524025  0.018056646  0.0387346186
  41.6866379  0.0177054275  0.0385943912
  41.821312  0.0173208956  0.0384546518
  41.9564133  0.0169354491  0.038315434
  42.0919571  0.0165542345  0.0381767042
  42.2279358  0.0161772259  0.0380384885
  42.3643532  0.015804382  0.0379007719
  42.5012131  0.0153608294  0.037842799
  42.6385155  0.0149143469  0.0377934091
  42.7762642  0.0144729707  0.0377440825
  42.9144516  0.0140366592  0.0376948304
  43.0530891  0.0136053553  0.037645638
  43.192173  0.0132467346  0.0376611128
  43.331707  0.0128973322  0.0376815535
  43.4716911  0.012551873  0.0377020016
  43.6121292  0.0122103235  0.0377224684
  43.7530174  0.0118726501  0.0377429463
  43.8943634  0.0115689114  0.037763413
  44.0361633  0.0112700285  0.037783891
  44.1784248  0.0109745078  0.0378043689
  44.3211479  0.0106823202  0.0378248617
  44.4643288  0.0103934389  0.0378453657
  44.6079712  0.0101113981  0.0378659144
  44.752079  0.00983262993  0.0378864743
  44.8966484  0.00955702923  0.0379070528
  45.0416908  0.00928456429  0.0379276276
  45.1871986  0.00901512522  0.0379482247
  45.3331757  0.00873131119  0.0379687957
  45.4796295  0.00845077261  0.0379893743
  45.6265526  0.00817348156  0.0380099751
  45.7739487  0.00789940823  0.0380305871
  45.9218254  0.00762847532  0.038053561
  46.0701752  0.00735923229  0.0381532609
