 Zr Density=6.506 Thickness=0.2 microns
 Photon Energy (eV), Transmission
    120.40      0.51025    
    120.88      0.51065    
    121.36      0.51103    
    121.84      0.51142    
    122.32      0.51181    
    122.80      0.51219    
    123.28      0.51258    
    123.76      0.51296    
    124.24      0.51333    
    124.72      0.51371    
    125.20      0.51409    
    125.68      0.51446    
    126.16      0.51484    
    126.64      0.51521    
    127.12      0.51558    
    127.60      0.51595    
    128.08      0.51632    
    128.56      0.51668    
    129.04      0.51704    
    129.52      0.51741    
    130.00      0.51777    
    130.48      0.51813    
    130.96      0.51849    
    131.44      0.51884    
    131.92      0.51920    
    132.40      0.51953    
    132.88      0.51987    
    133.36      0.52021    
    133.84      0.52054    
    134.32      0.52083    
    134.80      0.52112    
    135.28      0.52140    
    135.76      0.52169    
    136.24      0.52197    
    136.72      0.52226    
    137.20      0.52254    
    137.68      0.52282    
    138.16      0.52310    
    138.64      0.52338    
    139.12      0.52366    
    139.60      0.52394    
    140.08      0.52421    
    140.56      0.52449    
    141.04      0.52476    
    141.52      0.52504    
    142.00      0.52531    
    142.48      0.52558    
    142.96      0.52585    
    143.44      0.52612    
    143.92      0.52639    
    144.40      0.52666    
    144.88      0.52692    
    145.36      0.52719    
    145.84      0.52745    
    146.32      0.52772    
    146.80      0.52798    
    147.28      0.52824    
    147.76      0.52850    
    148.24      0.52876    
    148.72      0.52902    
    149.20      0.52928    
    149.68      0.52954    
    150.16      0.52979    
    150.64      0.53005    
    151.12      0.53030    
    151.60      0.53056    
    152.08      0.53081    
    152.56      0.53106    
    153.04      0.53135    
    153.52      0.53169    
    154.00      0.53203    
    154.48      0.53236    
    154.96      0.53270    
    155.44      0.53309    
    155.92      0.53349    
    156.40      0.53389    
    156.88      0.53429    
    157.36      0.53468    
    157.84      0.53508    
    158.32      0.53547    
    158.80      0.53587    
    159.28      0.53626    
    159.76      0.53665    
    160.24      0.53704    
    160.72      0.53743    
    161.20      0.53781    
    161.68      0.53820    
    162.16      0.53858    
    162.64      0.53897    
    163.12      0.53935    
    163.60      0.53973    
    164.08      0.54011    
    164.56      0.54048    
    165.04      0.54086    
    165.52      0.54124    
    166.00      0.54161    
    166.48      0.54198    
    166.96      0.54235    
    167.44      0.54272    
    167.92      0.54309    
    168.40      0.54346    
    168.88      0.54383    
    169.36      0.54419    
    169.84      0.54456    
    170.32      0.54492    
    170.80      0.54528    
    171.28      0.54564    
    171.76      0.54600    
    172.24      0.54636    
    172.72      0.54672    
    173.20      0.54707    
    173.68      0.54743    
    174.16      0.54778    
    174.64      0.54813    
    175.12      0.54849    
    175.60      0.54884    
    176.08      0.54919    
    176.56      0.54265    
    177.04      0.53053    
    177.52      0.51827    
    178.00      0.50590    
    178.48      0.49342    
    178.96      0.48568    
    179.44      0.48571    
    179.92      0.48574    
    180.40      0.48578    
    180.88      0.48581    
    181.36      0.48584    
    181.84      0.48587    
    182.32      0.48590    
    182.80      0.48593    
    183.28      0.48596    
    183.76      0.48599    
    184.24      0.48453    
    184.72      0.47815    
    185.20      0.47175    
    185.68      0.46534    
    186.16      0.45892    
    186.64      0.45249    
    187.12      0.44552    
    187.60      0.43807    
    188.08      0.43062    
    188.56      0.42316    
    189.04      0.41570    
    189.52      0.40824    
    190.00      0.40145    
    190.48      0.39489    
    190.96      0.38833    
    191.44      0.38179    
    191.92      0.37526    
    192.40      0.36874    
    192.88      0.36449    
    193.36      0.36056    
    193.84      0.35663    
    194.32      0.35272    
    194.80      0.34882    
    195.28      0.34493    
    195.76      0.34105    
    196.24      0.33719    
    196.72      0.33333    
    197.20      0.32949    
    197.68      0.32567    
    198.16      0.32186    
    198.64      0.31181    
    199.12      0.30097    
    199.60      0.29022    
    200.08      0.27957    
    200.56      0.26904    
    201.04      0.25862    
    201.52      0.24770    
    202.00      0.23672    
    202.48      0.22592    
    202.96      0.21531    
    203.44      0.20490    
    203.92      0.19471    
    204.40      0.18474    
    204.88      0.17502    
    205.36      0.16554    
    205.84      0.15633    
    206.32      0.14737    
    206.80      0.13869    
    207.28      0.13085    
    207.76      0.12553    
    208.24      0.12032    
    208.72      0.11525    
    209.20      0.11030    
    209.68      0.10549    
    210.16      0.10080    
    210.64      0.97562E-01
    211.12      0.94748E-01
    211.60      0.91986E-01
    212.08      0.89279E-01
    212.56      0.86624E-01
    213.04      0.84023E-01
    213.52      0.81909E-01
    214.00      0.80966E-01
    214.48      0.80031E-01
    214.96      0.79104E-01
    215.44      0.78186E-01
    215.92      0.77277E-01
    216.40      0.76377E-01
    216.88      0.75485E-01
    217.36      0.74601E-01
    217.84      0.73726E-01
    218.32      0.72859E-01
    218.80      0.72000E-01
    219.28      0.71149E-01
    219.76      0.70307E-01
    220.24      0.69472E-01
    220.72      0.68645E-01
    221.20      0.67826E-01
    221.68      0.67015E-01
    222.16      0.66212E-01
    222.64      0.65417E-01
    223.12      0.64596E-01
    223.60      0.63611E-01
    224.08      0.62639E-01
    224.56      0.61678E-01
    225.04      0.60728E-01
    225.52      0.59790E-01
    226.00      0.58863E-01
    226.48      0.57913E-01
    226.96      0.56876E-01
    227.44      0.55853E-01
    227.92      0.54844E-01
    228.40      0.53849E-01
    228.88      0.52869E-01
    229.36      0.51902E-01
    229.84      0.50949E-01
    230.32      0.50010E-01
    230.80      0.49085E-01
    231.28      0.48172E-01
    231.76      0.47274E-01
    232.24      0.46388E-01
    232.72      0.45515E-01
    233.20      0.44635E-01
    233.68      0.43647E-01
    234.16      0.42677E-01
    234.64      0.41723E-01
    235.12      0.40786E-01
    235.60      0.39865E-01
    236.08      0.38960E-01
    236.56      0.38072E-01
    237.04      0.37159E-01
    237.52      0.36259E-01
    238.00      0.35378E-01
    238.48      0.34512E-01
    238.96      0.33664E-01
    239.44      0.32832E-01
    239.92      0.32016E-01
    240.40      0.31485E-01
    240.88      0.31135E-01
    241.36      0.30788E-01
    241.84      0.30445E-01
    242.32      0.30106E-01
    242.80      0.29770E-01
    243.28      0.29437E-01
    243.76      0.29154E-01
    244.24      0.29097E-01
    244.72      0.29040E-01
    245.20      0.28984E-01
    245.68      0.28927E-01
    246.16      0.28871E-01
    246.64      0.28815E-01
    247.12      0.28759E-01
    247.60      0.28703E-01
    248.08      0.28647E-01
    248.56      0.28592E-01
    249.04      0.28537E-01
    249.52      0.28481E-01
    250.00      0.28426E-01
